Date,Name,Curve_Forward_Energy,Current,Status,Voltage
2023-02-16,HAA221001372,0,0,Warehousing,0
2023-02-16,HAA221001371,0,0,Warehousing,0
2023-02-16,HAA221001370,0,0,Warehousing,0
2023-02-16,HAA221001369,0,0,Warehousing,0
2023-02-16,HAA221001368,0,0,Warehousing,0
2023-02-16,HAA221001367,0,0,Warehousing,0
2023-02-16,HAA221001366,0,0,Warehousing,0
2023-02-16,HAA221001365,0,0,Warehousing,0
2023-02-16,HAA221001364,0,0,Running,0
2023-02-16,HAA221001363,0,0,Running,0
2023-02-16,HAA221001362,0,0,Running,0
2023-02-16,HAA221001361,0,0,Warehousing,0
2023-02-16,HAA221001360,0,0,Running,0
2023-02-16,HAA221001359,0,0,Running,0
2023-02-16,HAA221001358,0,0,Running,0
2023-02-16,HAA221001357,0,0,Running,0
2023-02-16,HAA221001356,0,0,Warehousing,0
2023-02-16,HAA221001355,0,0,Running,0
2023-02-16,HAA221001354,0,0,Warehousing,0
2023-02-16,HAA221001353,0,0,Warehousing,0
2023-02-16,HAA221001352,0,0,Warehousing,0
2023-02-16,HAA221001351,0,0,Warehousing,0
2023-02-16,HAA221001350,0,0,Warehousing,0
2023-02-16,HAA221001349,0,0,Warehousing,0
2023-02-16,HAA221001348,0,0,Warehousing,0
2023-02-16,HAA221001347,0,0,Warehousing,0
2023-02-16,HAA221001346,0,0,Warehousing,0
2023-02-16,HAA221001345,0,0,Warehousing,0
2023-02-16,HAA221001344,0,0,Warehousing,0
2023-02-16,HAA221001343,0,0,Warehousing,0
2023-02-16,HAA221001342,0,0,Warehousing,0
2023-02-16,HAA221001341,0,0,Warehousing,0
2023-02-16,HAA221001340,0,0,Warehousing,0
2023-02-16,HAA221001339,0,0,Warehousing,0
2023-02-16,HAA221001338,0,0,Warehousing,0
2023-02-16,HAA221001337,0,0,Warehousing,0
2023-02-16,HAA221001336,0,0,Warehousing,0
2023-02-16,HAA221001335,0,0,Warehousing,0
2023-02-16,HAA221001334,0,0,Warehousing,0
2023-02-16,HAA221001333,0,0,Warehousing,0
2023-02-16,HAA221001332,0,0,Warehousing,0
2023-02-16,HAA221001331,0,0,Warehousing,0
2023-02-16,HAA221001757,0,0,Warehousing,0
2023-02-16,HAA221001756,0,0,Warehousing,0
2023-02-16,HAA221001755,0,0,Warehousing,0
2023-02-16,HAA221001754,0,0,Warehousing,0
2023-02-16,HAA221001753,0,0,Warehousing,0
2023-02-16,HAA221001752,0,0,Warehousing,0
2023-02-16,HAA221001751,0,0,Warehousing,0
2023-02-16,HAA221001750,0,0,Warehousing,0
2023-02-16,HAA221001749,0,0,Warehousing,0
2023-02-16,HAA221001748,0,0,Warehousing,0
2023-02-16,HAA221001747,0,0,Warehousing,0
2023-02-16,HAA221001746,0,0,Warehousing,0
2023-02-16,HAA221001745,0,0,Warehousing,0
2023-02-16,HAA221001744,0,0,Warehousing,0
2023-02-16,HAA221001743,0,0,Warehousing,0
2023-02-16,HAA221001742,0,0,Warehousing,0
2023-02-16,HAA221001741,0,0,Warehousing,0
2023-02-16,HAA221001740,0,0,Warehousing,0
2023-02-16,HAA221001739,0,0,Warehousing,0
2023-02-16,HAA221001738,0,0,Warehousing,0
2023-02-16,HAA221001737,0,0,Warehousing,0
2023-02-16,HAA221001736,0,0,Warehousing,0
2023-02-16,HAA221001735,0,0,Warehousing,0
2023-02-16,HAA221001734,0,0,Warehousing,0
2023-02-16,HAA221001733,0,0,Warehousing,0
2023-02-16,HAA221001732,0,0,Warehousing,0
2023-02-16,HAA221001731,0,0,Warehousing,0
2023-02-16,HAA221001730,0,0,Warehousing,0
2023-02-16,HAA221001729,0,0,Warehousing,0
2023-02-16,HAA221001728,0,0,Warehousing,0
2023-02-16,HAA221001727,0,0,Warehousing,0
2023-02-16,HAA221001726,0,0,Warehousing,0
2023-02-16,HAA221001725,0,0,Warehousing,0
2023-02-16,HAA221001724,0,0,Warehousing,0
2023-02-16,HAA221001723,0,0,Warehousing,0
2023-02-16,HAA221001722,0,0,Warehousing,0
2023-02-16,HAA221001721,0,0,Warehousing,0
2023-02-16,HAA221001720,0,0,Warehousing,0
2023-02-16,HAA221001719,0,0,Warehousing,0
2023-02-16,HAA221001718,0,0,Warehousing,0
2023-02-16,HAA221001717,0,0,Warehousing,0
2023-02-16,HAA221001716,0,0,Warehousing,0
2023-02-16,HAA221001715,0,0,Warehousing,0
2023-02-16,HAA221001714,0,0,Warehousing,0
2023-02-16,HAA221001713,0,0,Warehousing,0
2023-02-16,HAA221001712,0,0,Warehousing,0
2023-02-16,HAA221001711,0,0,Warehousing,0
2023-02-16,HAA221001710,0,0,Warehousing,0
2023-02-16,HAA221001709,0,0,Warehousing,0
2023-02-16,HAA221001708,0,0,Warehousing,0
2023-02-16,HAA221001707,0,0,Warehousing,0
2023-02-16,HAA221001706,0,0,Warehousing,0
2023-02-16,HAA221001705,0,0,Warehousing,0
2023-02-16,HAA221001704,0,0,Warehousing,0
2023-02-16,HAA221001703,0,0,Warehousing,0
2023-02-16,HAA221001702,0,0,Warehousing,0
2023-02-16,HAA221001701,0,0,Warehousing,0
2023-02-16,HAA221001700,0,0,Warehousing,0
2023-02-16,HAA221001699,0,0,Warehousing,0
2023-02-16,HAA221001698,0,0,Warehousing,0
2023-02-16,HAA221001697,0,0,Warehousing,0
2023-02-16,HAA221001696,0,0,Warehousing,0
2023-02-16,HAA221001695,0,0,Warehousing,0
2023-02-16,HAA221001694,0,0,Warehousing,0
2023-02-16,HAA221001693,0,0,Warehousing,0
2023-02-16,HAA221001692,0,0,Warehousing,0
2023-02-16,HAA221001691,0,0,Warehousing,0
2023-02-16,HAA221001690,0,0,Warehousing,0
2023-02-16,HAA221001689,0,0,Warehousing,0
2023-02-16,HAA221001688,0,0,Warehousing,0
2023-02-16,HAA221001687,0,0,Warehousing,0
2023-02-16,HAA221001686,0,0,Warehousing,0
2023-02-16,HAA221001685,0,0,Warehousing,0
2023-02-16,HAA221001684,0,0,Warehousing,0
2023-02-16,HAA221001683,0,0,Warehousing,0
2023-02-16,HAA221001682,0,0,Warehousing,0
2023-02-16,HAA221001681,0,0,Warehousing,0
2023-02-16,HAA221001680,0,0,Warehousing,0
2023-02-16,HAA221001679,0,0,Warehousing,0
2023-02-16,HAA221001678,0,0,Warehousing,0
2023-02-16,HAA221001677,0,0,Warehousing,0
2023-02-16,HAA221001676,0,0,Warehousing,0
2023-02-16,HAA221001675,0,0,Warehousing,0
2023-02-16,HAA221001674,0,0,Warehousing,0
2023-02-16,HAA221001673,0,0,Warehousing,0
2023-02-16,HAA221001672,0,0,Warehousing,0
2023-02-16,HAA221001671,0,0,Warehousing,0
2023-02-16,HAA221001670,0,0,Warehousing,0
2023-02-16,HAA221001669,0,0,Warehousing,0
2023-02-16,HAA221001668,0,0,Warehousing,0
2023-02-16,HAA221001667,0,0,Warehousing,0
2023-02-16,HAA221001666,0,0,Warehousing,0
2023-02-16,HAA221001665,0,0,Warehousing,0
2023-02-16,HAA221001664,0,0,Warehousing,0
2023-02-16,HAA221001663,0,0,Warehousing,0
2023-02-16,HAA221001662,0,0,Warehousing,0
2023-02-16,HAA221001661,0,0,Warehousing,0
2023-02-16,HAA221001660,0,0,Warehousing,0
2023-02-16,HAA221001659,0,0,Warehousing,0
2023-02-16,HAA221001658,0,0,Warehousing,0
2023-02-16,HAA221001657,0,0,Warehousing,0
2023-02-16,HAA221001656,0,0,Warehousing,0
2023-02-16,HAA221001655,0,0,Warehousing,0
2023-02-16,HAA221001654,0,0,Warehousing,0
2023-02-16,HAA221001653,0,0,Warehousing,0
2023-02-16,HAA221001652,0,0,Warehousing,0
2023-02-16,HAA221001651,0,0,Warehousing,0
2023-02-16,HAA221001650,0,0,Warehousing,0
2023-02-16,HAA221001649,0,0,Warehousing,0
2023-02-16,HAA221001648,0,0,Warehousing,0
2023-02-16,HAA221001647,0,0,Warehousing,0
2023-02-16,HAA221001646,0,0,Warehousing,0
2023-02-16,HAA221001645,0,0,Warehousing,0
2023-02-16,HAA221001644,0,0,Warehousing,0
2023-02-16,HAA221001643,0,0,Warehousing,0
2023-02-16,HAA221001642,0,0,Warehousing,0
2023-02-16,HAA221001641,0,0,Warehousing,0
2023-02-16,HAA221001640,0,0,Warehousing,0
2023-02-16,HAA221001639,0,0,Warehousing,0
2023-02-16,HAA221001638,0,0,Warehousing,0
2023-02-16,HAA221001637,0,0,Warehousing,0
2023-02-16,HAA221001636,0,0,Warehousing,0
2023-02-16,HAA221001635,0,0,Warehousing,0
2023-02-16,HAA221001634,0,0,Warehousing,0
2023-02-16,HAA221001633,0,0,Warehousing,0
2023-02-16,HAA221001632,0,0,Warehousing,0
2023-02-16,HAA221001631,0,0,Warehousing,0
2023-02-16,HAA221001630,0,0,Warehousing,0
2023-02-16,HAA221001629,0,0,Warehousing,0
2023-02-16,HAA221001628,0,0,Warehousing,0
2023-02-16,HAA221001627,0,0,Warehousing,0
2023-02-16,HAA221001626,0,0,Warehousing,0
2023-02-16,HAA221001625,0,0,Warehousing,0
2023-02-16,HAA221001624,0,0,Warehousing,0
2023-02-16,HAA221001623,0,0,Warehousing,0
2023-02-16,HAA221001622,0,0,Warehousing,0
2023-02-16,HAA221001621,0,0,Warehousing,0
2023-02-16,HAA221001620,0,0,Warehousing,0
2023-02-16,HAA221001619,0,0,Warehousing,0
2023-02-16,HAA221001618,0,0,Warehousing,0
2023-02-16,HAA221001617,0,0,Warehousing,0
2023-02-16,HAA221001616,0,0,Warehousing,0
2023-02-16,HAA221001615,0,0,Warehousing,0
2023-02-16,HAA221001614,0,0,Warehousing,0
2023-02-16,HAA221001613,0,0,Warehousing,0
2023-02-16,HAA221001612,0,0,Warehousing,0
2023-02-16,HAA221001611,0,0,Warehousing,0
2023-02-16,HAA221001610,0,0,Warehousing,0
2023-02-16,HAA221001609,0,0,Warehousing,0
2023-02-16,HAA221001608,0,0,Warehousing,0
2023-02-16,HAA221001607,0,0,Warehousing,0
2023-02-16,HAA221001606,0,0,Warehousing,0
2023-02-16,HAA221001605,0,0,Warehousing,0
2023-02-16,HAA221001604,0,0,Warehousing,0
2023-02-16,HAA221001603,0,0,Warehousing,0
2023-02-16,HAA221001602,0,0,Warehousing,0
2023-02-16,HAA221001601,0,0,Warehousing,0
2023-02-16,HAA221001600,0,0,Warehousing,0
2023-02-16,HAA221001599,0,0,Warehousing,0
2023-02-16,HAA221001598,0,0,Warehousing,0
2023-02-16,HAA221001597,0,0,Warehousing,0
2023-02-16,HAA221001596,0,0,Warehousing,0
2023-02-16,HAA221001595,0,0,Warehousing,0
2023-02-16,HAA221001594,0,0,Warehousing,0
2023-02-16,HAA221001593,0,0,Warehousing,0
2023-02-16,HAA221001592,0,0,Warehousing,0
2023-02-16,HAA221001591,0,0,Warehousing,0
2023-02-16,HAA221001590,0,0,Warehousing,0
2023-02-16,HAA221001589,0,0,Warehousing,0
2023-02-16,HAA221001588,0,0,Warehousing,0
2023-02-16,HAA221001587,0,0,Warehousing,0
2023-02-16,HAA221001586,0,0,Warehousing,0
2023-02-16,HAA221001585,0,0,Warehousing,0
2023-02-16,HAA221001584,0,0,Warehousing,0
2023-02-16,HAA221001583,0,0,Warehousing,0
2023-02-16,HAA221001582,0,0,Warehousing,0
2023-02-16,HAA221001581,0,0,Warehousing,0
2023-02-16,HAA221001580,0,0,Warehousing,0
2023-02-16,HAA221001579,0,0,Warehousing,0
2023-02-16,HAA221001578,0,0,Warehousing,0
2023-02-16,HAA221001577,0,0,Warehousing,0
2023-02-16,HAA221001576,0,0,Warehousing,0
2023-02-16,HAA221001575,0,0,Warehousing,0
2023-02-16,HAA221001574,0,0,Warehousing,0
2023-02-16,HAA221001573,0,0,Warehousing,0
2023-02-16,HAA221001572,0,0,Warehousing,0
2023-02-16,HAA221001571,0,0,Warehousing,0
2023-02-16,HAA221001570,0,0,Warehousing,0
2023-02-16,HAA221001569,0,0,Warehousing,0
2023-02-16,HAA221001568,0,0,Warehousing,0
2023-02-16,HAA221001567,0,0,Warehousing,0
2023-02-16,HAA221001566,0,0,Warehousing,0
2023-02-16,HAA221001565,0,0,Warehousing,0
2023-02-16,HAA221001564,0,0,Warehousing,0
2023-02-16,HAA221001563,0,0,Warehousing,0
2023-02-16,HAA221001562,0,0,Warehousing,0
2023-02-16,HAA221001561,0,0,Warehousing,0
2023-02-16,HAA221001560,0,0,Warehousing,0
2023-02-16,HAA221001559,0,0,Warehousing,0
2023-02-16,HAA221001558,0,0,Warehousing,0
2023-02-16,HAA221001557,0,0,Warehousing,0
2023-02-16,HAA221001556,0,0,Warehousing,0
2023-02-16,HAA221001555,0,0,Warehousing,0
2023-02-16,HAA221001554,0,0,Warehousing,0
2023-02-16,HAA221001553,0,0,Warehousing,0
2023-02-16,HAA221001552,0,0,Warehousing,0
2023-02-16,HAA221001551,0,0,Warehousing,0
2023-02-16,HAA221001550,0,0,Warehousing,0
2023-02-16,HAA221001549,0,0,Warehousing,0
2023-02-16,HAA221001548,0,0,Warehousing,0
2023-02-16,HAA221001547,0,0,Warehousing,0
2023-02-16,HAA221001546,0,0,Warehousing,0
2023-02-16,HAA221001545,0,0,Warehousing,0
2023-02-16,HAA221001544,0,0,Warehousing,0
2023-02-16,HAA221001543,0,0,Warehousing,0
2023-02-16,HAA221001542,0,0,Warehousing,0
2023-02-16,HAA221001541,0,0,Warehousing,0
2023-02-16,HAA221001540,0,0,Warehousing,0
2023-02-16,HAA221001539,0,0,Warehousing,0
2023-02-16,HAA221001538,0,0,Warehousing,0
2023-02-16,HAA221001537,0,0,Warehousing,0
2023-02-16,HAA221001536,0,0,Warehousing,0
2023-02-16,HAA221001535,0,0,Warehousing,0
2023-02-16,HAA221001534,0,0,Warehousing,0
2023-02-16,HAA221001533,0,0,Warehousing,0
2023-02-16,HAA221001532,0,0,Warehousing,0
2023-02-16,HAA221001531,0,0,Warehousing,0
2023-02-16,HAA221001530,0,0,Warehousing,0
2023-02-16,HAA221001529,0,0,Warehousing,0
2023-02-16,HAA221001528,0,0,Warehousing,0
2023-02-16,HAA221001527,0,0,Warehousing,0
2023-02-16,HAA221001526,0,0,Warehousing,0
2023-02-16,HAA221001525,0,0,Warehousing,0
2023-02-16,HAA221001524,0,0,Warehousing,0
2023-02-16,HAA221001523,0,0,Warehousing,0
2023-02-16,HAA221001522,0,0,Warehousing,0
2023-02-16,HAA221001521,0,0,Warehousing,0
2023-02-16,HAA221001520,0,0,Warehousing,0
2023-02-16,HAA221001519,0,0,Warehousing,0
2023-02-16,HAA221001518,0,0,Warehousing,0
2023-02-16,HAA221001517,0,0,Warehousing,0
2023-02-16,HAA221001516,0,0,Warehousing,0
2023-02-16,HAA221001515,0,0,Warehousing,0
2023-02-16,HAA221001514,0,0,Warehousing,0
2023-02-16,HAA221001269,0,0,Warehousing,0
2023-02-16,HAA221001267,0,0,Warehousing,0
2023-02-16,HAA221001265,0,0,Warehousing,0
2023-02-16,HAA221001264,0,0,Warehousing,0
2023-02-16,HAA221001262,0,0,Warehousing,0
2023-02-16,HAA221001261,0,0,Warehousing,0
2023-02-16,HAA221001260,0,0,Warehousing,0
2023-02-16,HAA221001259,0,0,Warehousing,0
2023-02-16,HAA221001258,0,0,Warehousing,0
2023-02-16,HAA221001256,0,0,Warehousing,0
2023-02-16,HAA221001255,0,0,Warehousing,0
2023-02-16,HAA221001254,0,0,Warehousing,0
2023-02-16,HAA221001253,0,0,Warehousing,0
2023-02-16,HAA221001252,0,0,Warehousing,0
2023-02-16,HAA221001251,0,0,Warehousing,0
2023-02-16,HAA221001250,0,0,Warehousing,0
2023-02-16,HAA221001249,0,0,Warehousing,0
2023-02-16,HAA221001248,0,0,Warehousing,0
2023-02-16,HAA221001247,0,0,Warehousing,0
2023-02-16,HAA221001246,0,0,Warehousing,0
2023-02-16,HAA221001245,0,0,Warehousing,0
2023-02-16,HAA221001244,0,0,Warehousing,0
2023-02-16,HAA221001243,0,0,Warehousing,0
2023-02-16,HAA221001242,0,0,Warehousing,0
2023-02-16,HAA221001241,0,0,Warehousing,0
2023-02-16,HAA221001240,0,0,Warehousing,0
2023-02-16,HAA221001239,0,0,Warehousing,0
2023-02-16,HAA221001238,0,0,Warehousing,0
2023-02-16,HAA221001237,0,0,Warehousing,0
2023-02-16,HAA221001236,0,0,Warehousing,0
2023-02-16,HAA221001235,0,0,Warehousing,0
2023-02-16,HAA221001234,0,0,Warehousing,0
2023-02-16,HAA221001233,0,0,Warehousing,0
2023-02-16,HAA221001232,0,0,Warehousing,0
2023-02-16,HAA221001231,0,0,Warehousing,0
2023-02-16,HAA221001230,0,0,Warehousing,0
2023-02-16,HAA221001229,0,0,Warehousing,0
2023-02-16,HAA221001228,0,0,Warehousing,0
2023-02-16,HAA221001227,0,0,Warehousing,0
2023-02-16,HAA221001226,0,0,Warehousing,0
2023-02-16,HAA221001225,0,0,Warehousing,0
2023-02-16,HAA221001224,0,0,Warehousing,0
2023-02-16,HAA221001223,0,0,Warehousing,0
2023-02-16,HAA221001222,0,0,Warehousing,0
2023-02-16,HAA221001221,0,0,Warehousing,0
2023-02-16,HAA221001220,0,0,Warehousing,0
2023-02-16,HAA221001219,0,0,Warehousing,0
2023-02-16,HAA221001218,0,0,Warehousing,0
2023-02-16,HAA221001217,0,0,Warehousing,0
2023-02-16,HAA221001216,0,0,Warehousing,0
2023-02-16,HAA221001215,0,0,Warehousing,0
2023-02-16,HAA221001214,0,0,Warehousing,0
2023-02-16,HAA221001213,0,0,Warehousing,0
2023-02-16,HAA221001212,0,0,Warehousing,0
2023-02-16,HAA221001211,0,0,Warehousing,0
2023-02-16,HAA221001210,0,0,Warehousing,0
2023-02-16,HAA221001209,0,0,Warehousing,0
2023-02-16,HAA221001208,0,0,Warehousing,0
2023-02-16,HAA221001207,0,0,Warehousing,0
2023-02-16,HAA221001206,0,0,Warehousing,0
2023-02-16,HAA221001205,0,0,Warehousing,0
2023-02-16,HAA221001204,0,0,Warehousing,0
2023-02-16,HAA221001203,0,0,Warehousing,0
2023-02-16,HAA221001202,0,0,Warehousing,0
2023-02-16,HAA221001201,0,0,Warehousing,0
2023-02-16,HAA221001200,0,0,Warehousing,0
2023-02-16,HAA221001199,0,0,Warehousing,0
2023-02-16,HAA221001198,0,0,Warehousing,0
2023-02-16,HAA221001197,0,0,Warehousing,0
2023-02-16,HAA221001196,0,0,Warehousing,0
2023-02-16,HAA221001195,0,0,Warehousing,0
2023-02-16,HAA221001194,0,0,Warehousing,0
2023-02-16,HAA221001193,0,0,Warehousing,0
2023-02-16,HAA221001192,0,0,Warehousing,0
2023-02-16,HAA221001191,0,0,Warehousing,0
2023-02-16,HAA221001190,0,0,Warehousing,0
2023-02-16,HAA221001189,0,0,Warehousing,0
2023-02-16,HAA221001188,0,0,Warehousing,0
2023-02-16,HAA221001187,0,0,Warehousing,0
2023-02-16,HAA221001186,0,0,Warehousing,0
2023-02-16,HAA221001185,0,0,Warehousing,0
2023-02-16,HAA221001184,0,0,Warehousing,0
2023-02-16,HAA221001183,0,0,Warehousing,0
2023-02-16,HAA221001180,0,0,Warehousing,0
2023-02-16,HAA221001179,0,0,Warehousing,0
2023-02-16,HAA221001178,0,0,Warehousing,0
2023-02-16,HAA221001177,0,0,Warehousing,0
2023-02-16,HAA221001175,0,0,Warehousing,0
2023-02-16,HAA221001174,0,0,Warehousing,0
2023-02-16,HAA221001173,0,0,Warehousing,0
2023-02-16,HAA221001172,0,0,Warehousing,0
2023-02-16,HAA221001171,0,0,Warehousing,0
2023-02-16,HAA221001170,0,0,Warehousing,0
2023-02-16,HAA221001169,0,0,Warehousing,0
2023-02-16,HAA221001168,0,0,Warehousing,0
2023-02-16,HAA221001167,0,0,Warehousing,0
2023-02-16,HAA221001166,0,0,Warehousing,0
2023-02-16,HAA221001165,0,0,Warehousing,0
2023-02-16,HAA221001164,0,0,Warehousing,0
2023-02-16,HAA221001163,0,0,Warehousing,0
2023-02-16,HAA221001162,0,0,Warehousing,0
2023-02-16,HAA221001161,0,0,Warehousing,0
2023-02-16,HAA221001160,0,0,Warehousing,0
2023-02-16,HAA221001159,0,0,Warehousing,0
2023-02-16,HAA221001158,0,0,Warehousing,0
2023-02-16,HAA221001157,0,0,Warehousing,0
2023-02-16,HAA221001156,0,0,Warehousing,0
2023-02-16,HAA221001155,0,0,Warehousing,0
2023-02-16,HAA221001154,0,0,Warehousing,0
2023-02-16,HAA221001153,0,0,Warehousing,0
2023-02-16,HAA221001152,0,0,Warehousing,0
2023-02-16,HAA221001151,0,0,Warehousing,0
2023-02-16,HAA221001150,0,0,Warehousing,0
2023-02-16,HAA221001149,0,0,Warehousing,0
2023-02-16,HAA221001148,0,0,Warehousing,0
2023-02-16,HAA221001147,0,0,Warehousing,0
2023-02-16,HAA221001146,0,0,Warehousing,0
2023-02-16,HAA221001145,0,0,Warehousing,0
2023-02-16,HAA221001144,0,0,Warehousing,0
2023-02-16,HAA221001143,0,0,Warehousing,0
2023-02-16,HAA221001142,0,0,Warehousing,0
2023-02-16,HAA221001141,0,0,Warehousing,0
2023-02-16,HAA221001140,0,0,Warehousing,0
2023-02-16,HAA221001139,0,0,Warehousing,0
2023-02-16,HAA221001138,0,0,Warehousing,0
2023-02-16,HAA221001137,0,0,Warehousing,0
2023-02-16,HAA221001136,0,0,Warehousing,0
2023-02-16,HAA221001135,0,0,Warehousing,0
2023-02-16,HAA221001134,0,0,Warehousing,0
2023-02-16,HAA221001133,0,0,Warehousing,0
2023-02-16,HAA221001132,0,0,Warehousing,0
2023-02-16,HAA221001131,0,0,Warehousing,0
2023-02-16,HAA221001130,0,0,Warehousing,0
2023-02-16,HAA221001129,0,0,Warehousing,0
2023-02-16,HAA221001128,0,0,Warehousing,0
2023-02-16,HAA221001127,0,0,Warehousing,0
2023-02-16,HAA221001126,0,0,Warehousing,0
2023-02-16,HAA221001125,0,0,Warehousing,0
2023-02-16,HAA221001124,0,0,Warehousing,0
2023-02-16,HAA221001123,0,0,Warehousing,0
2023-02-16,HAA221001122,0,0,Warehousing,0
2023-02-16,HAA221001121,0,0,Warehousing,0
2023-02-16,HAA221001120,0,0,Warehousing,0
2023-02-16,HAA221001119,0,0,Warehousing,0
2023-02-16,HAA221001118,0,0,Warehousing,0
2023-02-16,HAA221001117,0,0,Warehousing,0
2023-02-16,HAA221001116,0,0,Warehousing,0
2023-02-16,HAA221001115,0,0,Warehousing,0
2023-02-16,HAA221001114,0,0,Warehousing,0
2023-02-16,HAA221001113,0,0,Warehousing,0
2023-02-16,HAA221001112,0,0,Warehousing,0
2023-02-16,HAA221001111,0,0,Warehousing,0
2023-02-16,HAA221001110,0,0,Warehousing,0
2023-02-16,HAA221001109,0,0,Warehousing,0
2023-02-16,HAA221001108,0,0,Warehousing,0
2023-02-16,HAA221001107,0,0,Warehousing,0
2023-02-16,HAA221001106,0,0,Warehousing,0
2023-02-16,HAA221001105,0,0,Warehousing,0
2023-02-16,HAA221001104,0,0,Warehousing,0
2023-02-16,HAA221001103,0,0,Warehousing,0
2023-02-16,HAA221001102,0,0,Warehousing,0
2023-02-16,HAA221001101,0,0,Warehousing,0
2023-02-16,HAA221001100,0,0,Warehousing,0
2023-02-16,HAA221001099,0,0,Warehousing,0
2023-02-16,HAA221001098,0,0,Warehousing,0
2023-02-16,HAA221001097,0,0,Warehousing,0
2023-02-16,HAA221001096,0,0,Warehousing,0
2023-02-16,HAA221001095,0,0,Warehousing,0
2023-02-16,HAA221001094,0,0,Warehousing,0
2023-02-16,HAA221001093,0,0,Warehousing,0
2023-02-16,HAA221001092,0,0,Warehousing,0
2023-02-16,HAA221001091,0,0,Warehousing,0
2023-02-16,HAA221001090,0,0,Warehousing,0
2023-02-16,HAA221001089,0,0,Warehousing,0
2023-02-16,HAA221001088,0,0,Warehousing,0
2023-02-16,HAA221001087,0,0,Warehousing,0
2023-02-16,HAA221001086,0,0,Warehousing,0
2023-02-16,HAA221001085,0,0,Warehousing,0
2023-02-16,HAA221001084,0,0,Warehousing,0
2023-02-16,HAA221001083,0,0,Warehousing,0
2023-02-16,HAA221001082,0,0,Warehousing,0
2023-02-16,HAA221001081,0,0,Warehousing,0
2023-02-16,HAA221001080,0,0,Warehousing,0
2023-02-16,HAA221001079,0,0,Warehousing,0
2023-02-16,HAA221001078,0,0,Warehousing,0
2023-02-16,HAA221001077,0,0,Warehousing,0
2023-02-16,HAA221001064,0,0,Running,0
2023-02-16,HAA221001063,0,0,Running,0
2023-02-16,HAA221001062,0,0,Running,0
2023-02-16,HAA221001061,0,0,Running,0
2023-02-16,HAA221001060,0,0,Running,0
2023-02-16,HAA221001059,0,0,Running,0
2023-02-16,HAA221001058,0,0,Running,0
2023-02-16,HAA221001057,0,0,Running,0
2023-02-16,HAA221001056,0,0,Running,0
2023-02-16,HAA221001055,0,0,Running,0
2023-02-16,HAA221001054,0,0,Running,0
2023-02-16,HAA221001053,0,0,Running,0
2023-02-16,HAA221001052,0,0,Warehousing,0
2023-02-16,HAA221001051,0,0,Warehousing,0
2023-02-16,HAA221001050,0,0,Warehousing,0
2023-02-16,HAA221001049,0,0,Warehousing,0
2023-02-16,HAA221001048,0,0,Warehousing,0
2023-02-16,HAA221001047,0,0,Warehousing,0
2023-02-16,HAA221001046,0,0,Warehousing,0
2023-02-16,HAA221001045,0,0,Warehousing,0
2023-02-16,HAA221001044,0,0,Warehousing,0
2023-02-16,HAA221001043,0,0,Warehousing,0
2023-02-16,HAA221001042,0,0,Warehousing,0
2023-02-16,HAA221001041,0,0,Warehousing,0
2023-02-16,HAA221001040,0,0,Warehousing,0
2023-02-16,HAA221001039,0,0,Warehousing,0
2023-02-16,HAA221001038,0,0,Warehousing,0
2023-02-16,HAA221001037,0,0,Warehousing,0
2023-02-16,HAA221001036,0,0,Warehousing,0
2023-02-16,HAA221001035,0,0,Warehousing,0
2023-02-16,HAA221001034,0,0,Warehousing,0
2023-02-16,HAA221001033,0,0,Warehousing,0
2023-02-16,HAA221001032,0,0,Warehousing,0
2023-02-16,HAA221001031,0,0,Warehousing,0
2023-02-16,HAA221001030,0,0,Warehousing,0
2023-02-16,HAA221001029,0,0,Warehousing,0
2023-02-16,HAA221001028,0,0,Warehousing,0
2023-02-16,HAA221001027,0,0,Warehousing,0
2023-02-16,HAA221001026,0,0,Warehousing,0
2023-02-16,HAA221001025,0,0,Warehousing,0
2023-02-16,HAA221001024,0,0,Warehousing,0
2023-02-16,HAA221001023,0,0,Warehousing,0
2023-02-16,HAA221001022,0,0,Warehousing,0
2023-02-16,HAA221001021,0,0,Warehousing,0
2023-02-16,HAA221001020,0,0,Warehousing,0
2023-02-16,HAA221001019,0,0,Warehousing,0
2023-02-16,HAA221001018,0,0,Warehousing,0
2023-02-16,HAA221001017,0,0,Warehousing,0
2023-02-16,HAA221001016,0,0,Warehousing,0
2023-02-16,HAA221001015,0,0,Warehousing,0
2023-02-16,HAA221001014,0,0,Warehousing,0
2023-02-16,HAA221001013,0,0,Warehousing,0
2023-02-16,HAA221001012,0,0,Warehousing,0
2023-02-16,HAA221001011,0,0,Warehousing,0
2023-02-16,HAA221001010,0,0,Warehousing,0
2023-02-16,HAA221001009,0,0,Warehousing,0
2023-02-16,HAA221001008,0,0,Warehousing,0
2023-02-16,HAA221001007,0,0,Warehousing,0
2023-02-16,HAA221001006,0,0,Warehousing,0
2023-02-16,HAA221001005,0,0,Warehousing,0
2023-02-16,HAA221001004,0,0,Warehousing,0
2023-02-16,HAA221001003,0,0,Warehousing,0
2023-02-16,HAA221001002,0,0,Warehousing,0
2023-02-16,HAA221001001,0,0,Warehousing,0
2023-02-16,HAA221001000,0,0,Warehousing,0
2023-02-16,HAA221000999,0,0,Warehousing,0
2023-02-16,HAA221000998,0,0,Warehousing,0
